Strain	Latitude	Longitude	Day	Month	Year	Source	Country	Province	City	TP2	Date	YearMonth	YearWeek
Italy/CAM-TIGEM-2250/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2462/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2377/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3466/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2728/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Spain/VC-IBV-98012585/2021	39.3902435	-0.543139	1	1	2021	Cow_Farm	Spain	Comunitat Valenciana	Valencia	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2498/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4367/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/PHWC-4B45CC/2021	51.481308	-3.1804979	2	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-3562/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Lithuania/ID6458/2021	54.8228683	25.2349491	1	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-01	2021-01	2021-53
Netherlands/FR-RIVM-10603/2021	53.0672188	5.8066459	3	1	2021	Cow_Farm	Netherlands	Friesland	0	1	2021-01-03	2021-01	2021-53
Slovenia/08-029699-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3929/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3018/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2714/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/AG-ETHZ-440090/2021	47.436517	8.144788	2	1	2021	Cow_Farm	Switzerland	Aargau	0	1	2021-01-02	2021-01	2021-53
Slovenia/17-011508-CE/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Netherlands/ZH-EMC-1392/2021	51.9377823	4.462554	3	1	2021	Cow_Farm	Netherlands	South Holland	0	1	2021-01-03	2021-01	2021-53
env/Austria/CeMM3060/2021	46.7739449	13.917654	2	1	2021	Cow_Farm	Austria	Carinthia	Rosegg	1	2021-01-02	2021-01	2021-53
Slovenia/MB_8373/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3342/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2434/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3592/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2303/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2384/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/ALDP-E88318/2021	51.481308	-3.1804979	2	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-02	2021-01	2021-53
Lithuania/MR-LUHS-Eilnr244561/2021	55.0763931	23.8838997	1	1	2021	Cow_Farm	Lithuania	Kauno Apskritis	Jonava	1	2021-01-01	2021-01	2021-53
Ireland/D-NVRL-20IRL15942/2021	53.3440971	-6.2674861	1	1	2021	Cow_Farm	Ireland	Dublin	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3808/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2542/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4061/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3721/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1882/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/5C-006830-KP/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Slovenia/MB08-25945/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2142/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3872/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2532/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/SO-ETHZ-440111/2021	47.2069588	7.5333118	2	1	2021	Cow_Farm	Switzerland	Solothurn	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-3351/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2066/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4309/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/21-2716/2021	46.0514259	14.5059652	1	1	2021	Cow_Farm	Slovenia	Ljubljana	0	1	2021-01-01	2021-01	2021-53
Switzerland/BE-ETHZ-440719/2021	46.9480019	7.4481311	3	1	2021	Cow_Farm	Switzerland	Bern	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-1975/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-029166-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2865/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/PHWC-4AF6C1/2021	51.481308	-3.1804979	1	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-INTPas-C4/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1241/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/OXON-F53AB6/2021	51.481308	-3.1804979	3	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-2136/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3847/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/GE-32849317/2021	46.2038116	6.1399651	1	1	2021	Cow_Farm	Switzerland	Geneva	0	1	2021-01-01	2021-01	2021-53
Wales/PHWC-4B4535/2021	51.481308	-3.1804979	1	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-01	2021-01	2021-53
Netherlands/ZH-EMC-1329/2021	51.9377823	4.462554	1	1	2021	Cow_Farm	Netherlands	South Holland	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3730/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/VD-ETHZ-440088/2021	46.657185	6.505449	2	1	2021	Cow_Farm	Switzerland	Vaud	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-3659/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/ALDP-E88372/2021	51.481308	-3.1804979	2	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-2114/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3441/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/21-002214-LJ/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3867/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3642/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2816/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2632/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/NE-ETHZ-440539/2021	46.9920044	6.9309211	2	1	2021	Cow_Farm	Switzerland	Neuch<e2>tel	0	1	2021-01-02	2021-01	2021-53
Switzerland/BS-ETHZ-440607/2021	47.5648575	7.6152802	2	1	2021	Cow_Farm	Switzerland	Basel-Stadt	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-3629/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Wales/PHWC-4B391C/2021	51.481308	-3.1804979	3	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-3908/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Lithuania/ID6499/2021	54.8228683	25.2349491	3	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-03	2021-01	2021-53
Slovenia/17-006223-KR/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2831/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4308/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1110/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4037/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/ZH-ETHZ-440687/2021	47.3670006	8.5500002	3	1	2021	Cow_Farm	Switzerland	Z<fc>rich	0	1	2021-01-03	2021-01	2021-53
Wales/PHWC-4B3800/2021	51.481308	-3.1804979	2	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-2725/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2370/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-030485-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-028969-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Switzerland/SO-ETHZ-440750/2021	47.2069588	7.5333118	3	1	2021	Cow_Farm	Switzerland	Solothurn	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-2318/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2253/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4052/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Lithuania/ID6391/2021	54.8228683	25.2349491	2	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-02	2021-01	2021-53
Iceland/4203/2021	64.1472092	-21.9424	3	1	2021	Cow_Farm	Iceland	Reykjavik	0	1	2021-01-03	2021-01	2021-53
Slovenia/08-029488-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Spain/CB-ISCIII-210091/2021	43.1973839	-4.0326881	2	1	2021	Cow_Farm	Spain	Cantabria	0	1	2021-01-02	2021-01	2021-53
Switzerland/ZH-ETHZ-440523/2021	47.3670006	8.5500002	1	1	2021	Cow_Farm	Switzerland	Z<fc>rich	0	1	2021-01-01	2021-01	2021-53
Wales/PHWC-4B5798/2021	51.481308	-3.1804979	1	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-029687-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2761/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/MB_10545/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2054/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-030913-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Switzerland/BE-ETHZ-440627/2021	46.9480019	7.4481311	3	1	2021	Cow_Farm	Switzerland	Bern	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-4421/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4441/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Mayotte/IPP01124/2021	-12.8230705	45.1441307	1	1	2021	Cow_Farm	France	Mayotte	Mamoudzou	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2753/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4204/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-030070-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2556/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Spain/CL-MS6805/2021	41.7512932	-4.7886071	3	1	2021	Cow_Farm	Spain	Castilla y Leon	0	1	2021-01-03	2021-01	2021-53
Wales/PHWC-4B473F/2021	51.481308	-3.1804979	2	1	2021	Cow_Farm	United Kingdom	Wales	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-INTPas-C5/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3337/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1103/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Germany/ST-MD256/2021	52.0131493	11.7006187	1	1	2021	Cow_Farm	Germany	Saxony-Anhalt	0	1	2021-01-01	2021-01	2021-53
Switzerland/GE-32852973/2021	46.2038116	6.1399651	2	1	2021	Cow_Farm	Switzerland	Geneva	0	1	2021-01-02	2021-01	2021-53
Switzerland/TG-ETHZ-440772/2021	47.57414	9.05158	3	1	2021	Cow_Farm	Switzerland	Thurgau	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-2074/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Spain/MD-11665927/2021	40.4166908	-3.700346	2	1	2021	Cow_Farm	Spain	Madrid	Madrid	1	2021-01-02	2021-01	2021-53
Ireland/D-NVRL-20IRL15991/2021	53.3440971	-6.2674861	1	1	2021	Cow_Farm	Ireland	Dublin	0	1	2021-01-01	2021-01	2021-53
Mayotte/IPP01132/2021	-12.8230705	45.1441307	1	1	2021	Cow_Farm	France	Mayotte	Mamoudzou	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3132/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/GE-32860303/2021	46.2038116	6.1399651	3	1	2021	Cow_Farm	Switzerland	Geneva	0	1	2021-01-03	2021-01	2021-53
Switzerland/BL-ETHZ-481273/2021	47.501203	7.715625	3	1	2021	Cow_Farm	Switzerland	Basel-Land	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-2842/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/APU-UniFg_F2/2021	40.928005	16.743171	1	1	2021	Cow_Farm	Italy	Apulia	Foggia	1	2021-01-01	2021-01	2021-53
Italy/LAZ-INMI-165/2021	41.9806786	12.7668772	3	1	2021	Cow_Farm	Italy	Lazio	0	1	2021-01-03	2021-01	2021-53
NorthernIreland/NIRE-246260/2021	54.6089058	-6.6949229	3	1	2021	Cow_Farm	United Kingdom	Northern Ireland	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-2634/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2104/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2519/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/BL-ETHZ-440027/2021	47.501203	7.715625	1	1	2021	Cow_Farm	Switzerland	Basel-Land	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4371/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Sweden/21-50071/2021	55.7999992	13.6169996	3	1	2021	Cow_Farm	Sweden	Skane	0	1	2021-01-03	2021-01	2021-53
Slovenia/5C-006281-KP/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2468/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3142/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4153/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1987/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/BL-ETHZ-481271/2021	47.501203	7.715625	3	1	2021	Cow_Farm	Switzerland	Basel-Land	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-4307/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-COTUGNO-65/2021	40.8605804	14.8440666	2	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-02	2021-01	2021-53
Slovenia/08-029566-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3174/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Lithuania/ID6382/2021	54.8228683	25.2349491	2	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-4304/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3619/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/5C-006641-KP/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3825/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/17-009513-CE/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Slovenia/21-001742-LJ/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3231/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3818/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-2999/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/08-029750-MB/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Switzerland/GR-ETHZ-440612/2021	46.65147	9.780256	2	1	2021	Cow_Farm	Switzerland	Graub<fc>nden	0	1	2021-01-02	2021-01	2021-53
Norway/0033/2021	60.058649	9.669657	2	1	2021	Cow_Farm	Norway	Viken	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-2116/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/MB08-25784/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3423/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/21-2704/2021	46.1655426	14.3066072	1	1	2021	Cow_Farm	Slovenia	Skofija Loka	0	1	2021-01-01	2021-01	2021-53
Switzerland/SO-ETHZ-481230/2021	47.2069588	7.5333118	2	1	2021	Cow_Farm	Switzerland	Solothurn	0	1	2021-01-02	2021-01	2021-53
Sweden/21-50069/2021	55.7999992	13.6169996	3	1	2021	Cow_Farm	Sweden	Skane	0	1	2021-01-03	2021-01	2021-53
Lithuania/ID6481/2021	54.8228683	25.2349491	2	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-3555/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Netherlands/NH-RIVM-10025/2021	52.5769081	4.924386	3	1	2021	Cow_Farm	Netherlands	North Holland	0	1	2021-01-03	2021-01	2021-53
Iceland/6513/2021	64.1472092	-21.9424	2	1	2021	Cow_Farm	Iceland	Reykjavik	0	1	2021-01-02	2021-01	2021-53
NorthernIreland/NIRE-245D8E/2021	54.6089058	-6.6949229	2	1	2021	Cow_Farm	United Kingdom	Northern Ireland	0	1	2021-01-02	2021-01	2021-53
Lithuania/ID6471/2021	54.8228683	25.2349491	2	1	2021	Cow_Farm	Lithuania	Vilniaus Apskritis	0	1	2021-01-02	2021-01	2021-53
Romania/Bucuresti408378/2021	44.4355812	26.1022205	1	1	2021	Cow_Farm	Romania	Bucharest	0	1	2021-01-01	2021-01	2021-53
Scotland/QEUH-DD2DA9/2021	55.9501953	-3.1875629	2	1	2021	Cow_Farm	United Kingdom	Scotland	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-4203/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Switzerland/UR-ETHZ-440657/2021	46.796776	8.629573	3	1	2021	Cow_Farm	Switzerland	Uri	0	1	2021-01-03	2021-01	2021-53
Italy/CAM-TIGEM-3742/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Luxembourg/LNS0275699/2021	49.889965	5.457335	2	1	2021	Cow_Farm	Luxembourg	Luxembourg	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-4085/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-4182/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Netherlands/NB-EMC-544/2021	51.5611725	5.1849928	2	1	2021	Cow_Farm	Netherlands	North Brabant	0	1	2021-01-02	2021-01	2021-53
Italy/CAM-TIGEM-1875/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-3753/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Germany/NI-ChVir22625/2021	52.645877	9.750942	1	1	2021	Cow_Farm	Germany	Niedersachsen	0	1	2021-01-01	2021-01	2021-53
Italy/CAM-TIGEM-1789/2021	40.8605804	14.8440666	1	1	2021	Cow_Farm	Italy	Campania	0	1	2021-01-01	2021-01	2021-53
Slovenia/90-005294-NM/2021	51.5001526	-0.126236	1	1	2021	Cow_Farm	Slovenia	0	0	1	2021-01-01	2021-01	2021-53
